AAA,OS,Linux,5.10.63-v7l+,#1459 SMP Wed Oct 6 16:41:57 BST 2021,armv7l
AAA,boottime,09:09 AM 29-Jun-2022
AAA,command,nmon -ft -s 1 -c 300 -TU -g auto -D 
AAA,cpus,4
AAA,date,29-JUN-2022
CPUUTIL001,T0203,11.58,0.00,3.86,83.02,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0204,0.98,0.00,1.96,96.15,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0205,0.97,0.00,5.79,92.70,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0206,1.92,0.00,4.80,92.18,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0207,2.78,0.00,4.63,90.70,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0208,11.07,0.00,6.46,82.12,0.92,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0209,0.97,0.00,0.00,95.13,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0210,4.83,0.00,1.93,90.76,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0211,4.92,0.00,3.93,91.42,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0212,2.93,0.00,3.90,92.65,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0213,0.96,0.00,0.96,95.02,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0214,1.97,0.00,0.00,96.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0215,3.93,0.00,0.00,92.40,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0216,0.96,0.00,3.85,94.30,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0217,7.85,0.00,2.94,88.31,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0218,9.59,0.00,6.71,82.47,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0219,1.83,0.00,0.92,95.37,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0220,0.98,0.00,2.95,91.42,5.90,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0221,0.97,0.00,0.00,99.20,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0222,0.00,0.00,0.00,99.49,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0223,0.00,0.00,0.00,98.29,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0224,0.00,0.00,0.96,98.27,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0225,1.93,0.00,1.93,96.45,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0226,0.00,0.00,4.86,95.26,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0227,2.90,0.00,0.00,95.54,0.97,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0228,2.89,0.00,0.00,95.35,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0229,2.89,0.00,1.93,96.39,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0230,1.93,0.00,0.97,94.60,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0231,3.84,0.00,0.96,96.85,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0232,0.98,0.00,0.98,97.34,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0233,0.91,0.00,1.83,95.96,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0234,2.88,0.00,2.88,95.09,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0235,0.00,0.00,2.95,97.32,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0236,2.89,0.00,1.93,93.52,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0237,17.51,0.00,4.87,79.79,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0238,5.28,0.00,4.40,86.26,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0239,1.97,0.00,1.97,92.39,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0240,0.96,0.00,1.92,96.06,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0241,10.81,0.00,5.90,82.58,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0242,0.00,0.00,0.00,99.29,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0243,4.80,0.00,6.72,91.24,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0244,0.98,0.00,2.95,95.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0245,2.91,0.00,7.77,89.38,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0246,1.93,0.00,0.00,98.29,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0247,0.00,0.00,2.95,96.30,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0248,0.00,0.00,0.00,98.44,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0249,1.82,0.00,0.00,98.97,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0250,0.98,0.00,0.98,97.30,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0251,1.90,0.00,0.00,95.95,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0252,0.96,0.00,0.00,97.87,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0253,0.00,0.00,0.00,98.18,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0254,0.00,0.00,0.00,98.17,0.00,0.00,0.98,0.00,0.00,0.00
CPUUTIL001,T0255,0.97,0.00,0.97,97.53,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0256,0.00,0.00,0.00,99.24,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0257,0.97,0.00,1.95,96.37,0.97,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0258,2.89,0.00,1.93,94.45,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0259,2.88,0.00,1.92,96.00,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0260,4.84,0.00,0.97,94.81,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0261,4.84,0.00,0.97,94.81,0.97,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0262,4.53,0.00,6.35,88.88,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL001,T0263,0.98,0.00,1.95,96.56,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,CPU Util Stats CPU2 IFHP-Raspi,User%,Nice%,Sys%,Idle%,Wait%,Irq%,Softirq%,Steal%,Guest%,Guest_nice%
CPUUTIL002,T0001,0.72,0.00,5.01,80.22,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0002,14.48,0.00,4.83,79.16,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0003,8.95,0.00,13.08,79.88,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0004,8.30,0.00,8.30,81.32,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0005,12.13,0.00,6.07,84.94,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0006,4.39,0.00,7.02,87.75,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0007,0.98,0.00,1.97,95.30,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0008,0.98,0.00,3.93,95.35,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0009,1.91,0.00,1.91,94.33,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0010,2.86,0.00,0.00,95.18,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0011,0.98,0.00,4.91,93.33,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0012,0.98,0.00,2.95,95.25,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0013,4.91,0.00,1.96,88.41,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0014,6.88,0.00,0.98,89.38,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0015,0.98,0.00,1.97,96.32,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0016,1.97,0.00,2.95,94.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0017,1.90,0.00,1.90,92.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0018,13.69,0.00,10.75,76.26,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0019,2.76,0.00,3.68,91.19,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0020,3.69,0.00,0.92,93.97,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0021,0.00,0.00,2.95,96.31,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0022,3.80,0.00,0.95,94.13,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0023,1.97,0.00,3.93,94.34,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0024,0.98,0.00,1.96,96.21,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0025,1.96,0.00,0.98,95.29,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0026,1.96,0.00,1.96,95.30,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0027,0.98,0.00,1.97,96.32,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0028,3.81,0.00,0.00,95.29,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0029,2.95,0.00,0.98,94.32,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0030,2.95,0.00,0.98,95.25,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0031,0.95,0.00,7.60,91.20,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0032,0.00,0.00,3.93,95.28,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0033,1.96,0.00,1.96,95.09,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0034,0.98,0.00,2.94,93.18,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0035,2.85,0.00,3.81,94.20,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0036,0.00,0.00,2.95,96.28,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0037,4.91,0.00,0.00,95.29,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0038,2.95,0.00,0.98,94.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0039,1.97,0.00,1.97,96.34,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0040,2.82,0.00,0.94,94.03,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0041,5.90,0.00,0.98,94.37,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0042,1.96,0.00,1.96,95.27,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0043,2.95,0.00,1.96,94.31,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0044,3.92,0.00,0.98,93.10,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0045,28.53,0.00,16.17,58.97,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0046,4.40,0.00,10.56,83.60,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0047,2.85,0.00,0.00,95.98,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0048,5.70,0.00,2.85,93.18,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0049,0.95,0.00,1.90,95.09,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0050,2.88,0.00,0.96,97.93,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0051,4.91,0.00,5.89,85.47,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0052,3.80,0.00,2.85,90.21,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0053,12.46,0.00,2.87,87.20,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0054,1.87,0.00,4.66,91.39,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0055,1.90,0.00,0.95,91.41,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0056,5.79,0.00,2.89,87.80,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0057,0.86,0.00,9.43,89.97,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0058,0.00,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0059,0.91,0.00,3.65,95.01,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0060,2.88,0.00,0.96,96.00,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0061,2.86,0.00,7.63,92.45,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0062,0.98,0.00,0.98,97.24,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0063,1.93,0.00,3.86,93.62,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0064,3.93,0.00,3.93,91.39,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0065,2.77,0.00,2.77,94.28,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0066,0.96,0.00,2.89,95.29,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0067,1.97,0.00,2.95,93.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0068,17.41,0.00,5.80,79.30,4.84,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0069,7.78,0.00,2.92,92.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0070,3.93,0.00,4.91,90.43,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0071,14.74,0.00,17.69,74.68,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0072,13.73,0.00,4.90,77.45,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0073,11.78,0.00,2.94,76.54,4.91,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0074,14.74,0.00,6.88,72.70,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0075,4.76,0.00,0.00,95.29,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0076,0.00,0.00,1.97,96.33,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0077,0.00,0.00,2.88,95.04,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0078,0.96,0.00,6.72,90.23,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0079,2.89,0.00,2.89,95.53,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0080,1.92,0.00,2.88,95.05,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0081,0.96,0.00,0.00,96.06,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0082,0.00,0.00,0.00,99.30,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0083,2.89,0.00,0.00,96.38,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0084,0.96,0.00,3.84,96.04,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0085,1.92,0.00,0.96,96.02,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0086,1.97,0.00,1.97,95.37,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0087,11.58,0.00,1.93,83.95,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0088,2.95,0.00,1.97,93.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0089,0.00,0.00,2.73,95.42,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0090,5.76,0.00,1.92,91.21,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0091,2.95,0.00,0.98,95.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0092,0.96,0.00,1.92,96.03,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0093,0.96,0.00,0.96,95.35,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0094,0.95,0.00,3.81,95.28,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0095,2.90,0.00,1.93,96.56,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0096,14.41,0.00,4.80,77.82,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0097,2.95,0.00,0.00,97.34,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0098,5.79,0.00,3.86,89.67,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0099,7.71,0.00,0.96,90.57,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0100,12.78,0.00,3.93,80.60,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0101,23.60,0.00,7.87,66.86,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0102,80.82,0.00,6.43,11.94,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0103,41.33,0.00,9.39,44.15,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0104,73.72,0.00,8.85,18.68,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0105,24.52,0.00,11.77,62.78,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0106,22.61,0.00,7.86,69.80,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0107,28.29,0.00,14.63,53.65,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0108,29.39,0.00,9.80,51.93,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0109,8.85,0.00,1.97,88.46,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0110,16.20,0.00,3.81,79.11,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0111,12.48,0.00,3.84,81.62,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0112,9.83,0.00,6.88,78.64,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0113,5.90,0.00,0.98,89.41,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0114,14.47,0.00,0.96,81.04,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0115,0.00,0.00,0.00,99.29,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0116,0.96,0.00,0.96,97.90,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0117,5.48,0.00,0.00,94.07,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0118,4.80,0.00,3.84,91.18,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0119,6.80,0.00,2.91,89.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0120,14.74,0.00,2.95,84.52,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0121,20.16,0.00,6.72,69.13,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0122,30.03,0.00,8.72,58.12,1.94,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0123,14.69,0.00,7.83,77.35,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0124,5.79,0.00,3.86,87.83,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0125,3.93,0.00,6.87,87.41,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0126,7.86,0.00,3.93,85.52,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0127,4.92,0.00,1.97,91.42,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0128,3.77,0.00,3.77,93.36,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0129,20.65,0.00,3.93,74.72,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0130,24.56,0.00,10.81,67.78,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0131,40.08,0.00,13.69,44.97,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0132,21.36,0.00,17.47,63.10,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0133,54.65,0.00,17.57,30.25,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0134,20.63,0.00,6.88,69.76,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0135,14.69,0.00,11.75,74.41,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0136,7.69,0.00,7.69,84.64,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0137,3.92,0.00,1.96,78.36,10.77,0.00,0.98,0.00,0.00,0.00
CPUUTIL002,T0138,14.38,0.00,9.59,75.73,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0139,12.60,0.00,10.66,78.53,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0140,8.68,0.00,1.93,85.86,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0141,25.17,0.00,6.78,69.70,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0142,2.95,0.00,4.91,90.43,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0143,12.74,0.00,2.94,84.30,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0144,5.82,0.00,6.79,87.27,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0145,32.39,0.00,15.70,54.97,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0146,16.53,0.00,15.56,59.32,0.97,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0147,16.61,0.00,10.75,69.38,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0148,8.69,0.00,5.79,83.01,0.97,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0149,17.39,0.00,3.86,77.27,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0150,8.27,0.00,9.19,87.33,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0151,12.55,0.00,5.79,81.06,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0152,2.95,0.00,0.98,78.59,15.72,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0153,13.38,0.00,11.47,78.40,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0154,15.52,0.00,5.82,77.62,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0155,21.57,0.00,9.80,63.72,2.94,0.00,0.98,0.00,0.00,0.00
CPUUTIL002,T0156,18.54,0.00,10.73,66.35,0.98,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0157,2.95,0.00,5.90,88.46,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0158,0.98,0.00,0.00,97.27,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0159,0.96,0.00,6.72,90.25,3.84,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0160,5.90,0.00,3.93,91.43,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0161,5.73,0.00,3.82,90.78,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0162,7.72,0.00,3.86,87.81,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0163,3.89,0.00,3.89,86.56,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0164,16.57,0.00,8.77,74.09,0.97,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0165,9.72,0.00,3.89,86.52,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0166,14.75,0.00,9.83,72.75,0.98,0.00,0.98,0.00,0.00,0.00
CPUUTIL002,T0167,16.31,0.00,12.69,71.60,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0168,1.97,0.00,3.93,93.38,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0169,2.95,0.00,5.90,90.44,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0170,2.76,0.00,0.92,94.67,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0171,2.88,0.00,10.56,76.80,9.60,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0172,9.83,0.00,6.88,83.55,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0173,10.73,0.00,1.95,86.80,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0174,2.95,0.00,5.90,90.44,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0175,0.00,0.00,1.97,96.34,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0176,3.84,0.00,1.92,93.23,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0177,0.96,0.00,1.93,97.41,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0178,4.92,0.00,0.00,85.52,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0179,6.66,0.00,0.00,93.28,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0180,1.92,0.00,2.88,94.13,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0181,0.98,0.00,0.98,74.59,22.57,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0182,2.90,0.00,3.86,92.75,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0183,1.92,0.00,6.72,88.26,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0184,3.93,0.00,3.93,95.37,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0185,1.93,0.00,5.79,90.76,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0186,0.00,0.00,4.80,93.15,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0187,3.86,0.00,6.76,86.94,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0188,6.87,0.00,3.93,85.44,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0189,4.91,0.00,13.74,83.44,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0190,7.86,0.00,3.93,87.40,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0191,4.80,0.00,3.84,89.22,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0192,4.58,0.00,6.41,88.83,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0193,3.86,0.00,1.93,95.46,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0194,0.00,0.00,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0195,0.00,0.00,0.00,99.13,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0196,0.96,0.00,0.00,96.89,0.96,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0197,0.96,0.00,1.92,97.89,0.00,0.00,0.00,0.00,0.00,0.00
CPUUTIL002,T0198,3.84,0.00,3.84,93.16,0.00,0.00,0.00,0.00,0.00,0.00
